Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Cycling duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Hiking duration (ms),Sleep duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
2019-10-11,2266.25595941132,5971.498924643788,-33.9780412,18.4592038,-33.857065,18.860762,1.0081254621110272,32.334896087646484,5.518763791769743E-4,5289,,,,69,,45288077,5618789,1740000,,,20580000,5640000,
2019-10-12,2235.530784882924,8098.577409252524,-33.9401889,18.579037,-33.8634725,18.8851883,0.3535632720560831,1.9740864038467407,0.0,8031,,,,76,,46735966,10242196,,,,14820000,5640000,
2019-10-13,1651.6537870340048,49.2100944519043,-33.8636362,18.6842437,-33.863526,18.6842801,0.6094672381877899,0.6689891815185547,0.5499452948570251,484,,,,4,,67168479,224062,,,,15660000,3300000,
2019-10-14,2050.457814809951,3929.610947354359,-33.9776422,18.4620091,-33.8583003,18.685547,0.3104199033185094,11.897514343261719,0.0,3448,,,,26,,47192495,3815293,1200000,,,22560000,8580000,
2019-10-15,2326.5472743455753,4376.533562795597,-33.9778368,18.4591198,-33.8564267,18.685742,0.21135024662594112,4.515359878540039,3.1545740785077214E-4,5087,,,,36,,49572266,7645108,1440000,,,17640000,3180000,2460000
2019-10-16,2335.128529140931,4795.053812980652,-33.9782561,18.46492,-33.8560832,18.6931254,0.20121705587785949,2.966184377670288,0.0,6389,,,,51,,34933266,8223829,1200000,,,25980000,14220000,
2019-10-17,1731.78250960509,100.09309005737305,-33.8636012,18.6842146,-33.8635388,18.684275,0.26294436827859935,0.5690586566925049,0.0,850,,,,2,,50533416,1492529,,,,25380000,7740000,
2019-10-18,2273.32964625662,5823.2309824542,-33.9811986,18.4634823,-33.8546287,18.6913652,0.780746937345478,32.08195877075195,0.0,7316,,,,74,,44325126,10428100,,,,18360000,9120000,
2019-10-19,3358.0937573512397,14851.484722702127,-34.2250238,18.4566438,29.9195448,52.661182,3.257716113156544,35.88372802734375,0.0,18389,,,,200,,24269788,8409094,8640000,,,25740000,9240000,540000
2019-10-20,2403.7409911890823,5567.685950471296,-33.8754505,18.6727733,-33.8171738,18.6958153,0.3106458114577115,18.707826614379883,0.0,5430,,,,55,,44366434,6786535,2460000,,,22440000,6960000,660000
2019-10-21,2167.6578647355236,4753.588819609748,-33.9776271,18.463726,-33.8564355,18.6856686,0.18434112581083326,4.431033611297607,0.002208835445344448,4492,,,,39,,44107030,8392601,,,,19440000,10440000,240000
2019-10-22,2667.458870144053,10150.934034109116,-33.977879,18.4618019,-33.8623498,18.6855341,0.3930430519457286,10.114043235778809,0.0,5744,,,,81,,44429813,8243804,1500000,,,22140000,8880000,
2019-10-23,1963.1181719140573,2047.4202101826668,-33.9600778,18.4782981,-33.8628235,18.6842903,0.5215526040847828,1.5831365585327148,0.0,3728,,,,27,,36784941,2571631,1140000,,,28140000,8400000,1080000
2019-10-24,1545.273993710677,1716.0,-33.8943731,18.682097,-33.8566826,18.6900898,0.29117450183212246,19.021291732788086,0.0,2613,,,,,,50270822,7246988,1380000,,,16980000,4320000,
2019-10-25,1868.690532212866,1702.6233139634132,-33.9777925,18.4653805,-33.9755106,18.4671089,1.1970154800388182,31.063873291015625,0.17874328792095184,4400,,,,59,,73059372,3659835,,,,,,
2019-10-26,1738.0874833638186,537.8511312007904,,,,,2.149513430337731,23.21380615234375,0.2976606488227844,2955,,,,32,,70680448,1592339,,,,,,
2019-10-27,1645.8147624143621,42.8802323858422,-33.8635733,18.6842263,-33.8635241,18.6842532,0.7028092741966248,0.7028092741966248,0.7028092741966248,680,,,,3,,70873731,131627,,,,6060000,6120000,
2019-10-28,1770.1673730451328,3675.6670215683134,-33.9804798,18.4634481,-33.863501,18.6842749,0.6974711526459446,32.524288177490234,0.0023092369083315134,5036,,,,42,,43872688,4542557,153265,,,24060000,6360000,960000
2019-10-29,1672.5466228153844,4219.6725669824245,-33.9777783,18.4645123,-33.8582836,18.6865363,0.29916841349964357,1.461111068725586,0.0,6046,,,,77,,42905560,5145583,3720000,,,23160000,9960000,
2019-10-30,1590.2978335949506,3135.2889739933353,-33.9779765,18.4645438,-33.8565703,18.6888599,0.1710892020905824,0.8166666626930237,0.0,4637,,,,56,,45856769,8023749,1260593,,,25020000,4800000,
2019-10-31,1687.1143596315187,3712.7355522633634,-33.9781775,18.4637228,-33.8618084,18.6880792,0.20014936126448193,0.8583332896232605,0.0,5518,,,,33,,55130918,7223412,600000,,,12540000,7080000,
2019-11-01,1816.291120967777,2640.8627102412283,-33.9775453,18.4652551,-33.9773686,18.4657283,0.5572434089876714,1.5598139762878418,0.2590004801750183,4587,,,,56,,73402805,2830331,,,,,,
2019-11-02,1704.0184965663782,953.1919928789139,,,,,1.065538877627036,34.75410461425781,0.2458554208278656,1667,,,,15,,79523703,1053014,,,,,,
2019-11-03,1754.3531447711985,1422.9347314834595,-33.8510946,18.6422836,-33.8499928,18.6441944,0.8074473485878221,16.23758888244629,0.25320711731910706,2565,,,,39,,75343977,1849831,,,,,,
2019-11-04,1882.291116936885,3523.5475072424283,-33.9822616,18.4632905,-33.8635396,18.6842803,0.7831744434026499,1.7138832807540894,0.2483992576599121,5672,,,,62,,65943253,3875137,,,,6960000,4200000,
2019-11-05,1636.3705194134113,4423.105490370524,-33.9930091,18.4625612,-33.8417471,18.6869338,0.7027262606365738,22.98306655883789,0.0,6603,,,,30,,46806876,12518516,,,,15480000,5100000,
2019-11-06,1811.5050749416966,1723.915284395218,-33.9776822,18.4651626,-33.9773876,18.4658445,1.293162208723016,37.45950698852539,0.24824191629886627,3026,,,,40,,74546303,2754568,,,,,,
2019-11-07,1894.5058379579787,3559.8884778041393,-33.9794719,18.4638985,-33.8515645,18.6974647,0.7876699339190435,1.6331195831298828,0.23928017914295197,5784,,,,66,,74685112,4065223,,,,,,
2019-11-08,1800.890327558542,2637.303352832794,,,,,0.8980986615986997,21.630064010620117,0.25333836674690247,4535,,,,45,,67339230,2586532,,,,,,
2019-11-09,1677.8164937086783,158.6378002166748,,,,,0.3688391589674559,0.6718157529830933,0.2697921693325043,365,,,,2,,83023690,638227,,,,,,
2019-11-10,1710.1914881435234,887.7761499881744,,,,,0.4933233340892297,2.0634853839874268,0.30995750427246094,1379,,,,18,,74694444,1132468,,,,,,
2019-11-11,1839.262576142452,3037.854047819972,-33.863628,18.684206,-33.8624634,18.6858629,0.7834244251407463,1.6548206806182861,0.03249874711036682,5180,,,,60,,74021441,3193980,,,480000,600000,1140000,
2019-11-12,2020.615078453436,2946.893703830093,-33.9779014,18.4607891,-33.8608713,18.6914232,0.47408181262129423,1.6397831439971924,0.004619225859642029,4545,,,,77,,34589161,6678497,1260000,,27000000,11760000,3660000,780000
2019-11-13,1724.6231860319149,25.68289290681502,-33.8636257,18.6841924,-33.8635258,18.6842823,3.2452476443722844E-4,3.2452476443722844E-4,3.2452476443722844E-4,1985,,,,25,,57775450,1379194,,,1020000,17520000,3720000,
2019-11-14,1705.8514200555876,580.6801433414221,-33.8818635,18.6824016,-33.8767311,18.6867787,0.4094461759067638,1.4153492450714111,0.24856841564178467,1119,,,,15,,82681673,1082030,,,,,,
2019-11-15,1785.2446223465715,2189.4584863185883,,,,,0.5549367930912171,1.3811556100845337,0.25963661074638367,3685,,,,53,,78812270,2338856,,,,,,
2019-11-16,1732.6573447209628,1449.397580832243,,,,,0.606635649034228,5.106886386871338,0.2590004801750183,2658,,,,30,,61291294,1506378,,,,,,
2019-11-17,1759.8429464376763,1149.9932640492916,,,,,0.5628847293155318,1.436179757118225,0.2434999942779541,2109,,,,24,,60109253,1936736,,,,,,
2019-11-18,1722.5787313730577,1372.1734249591827,,,,,0.7715566235831929,1.6259710788726807,0.3237505853176117,2407,,,,30,,80432266,1346114,,,,,,
2019-11-19,1780.579475239654,2031.5417139786593,-33.9776748,18.4651239,-33.8635607,18.6843018,0.5544519859437095,4.4808197021484375,0.1960984468460083,3158,,,,38,,67821031,2223052,,,,3300000,3000000,
2019-11-20,1639.7197163144747,2622.8530825120097,-33.977982,18.4134673,-33.8635361,18.6843018,0.24732176438649128,1.08978271484375,0.0,3838,,,,35,,41410549,6468535,330651,,,29220000,6180000,
2019-11-21,1747.2820094544284,2789.237083673477,-33.9776853,18.4648793,-33.8579183,18.6863351,0.2945311833708324,1.1140590906143188,0.0,4211,,,,46,,60766443,4386380,840000,,,13020000,,
2019-11-22,1923.1574601439115,3872.9025604724884,-33.9775461,18.465349,-33.976952,18.4657626,1.3703401631015597,30.83278465270996,0.027048839256167412,6170,,,,80,,73297564,4522066,,,,,,
2019-11-23,1688.964376616054,644.6767411231995,,,,,0.5590109563652124,18.771038055419922,0.2566245496273041,1325,,,,12,,80316960,814703,,,,,,
2019-11-24,1739.5945204584502,2236.374053686857,-33.8730228,18.6654527,-33.8564517,18.6842065,0.5005678541758751,3.353663444519043,0.2590004801750183,1940,,,,19,,81866629,1162915,,,,,,
2019-11-25,1742.6366577656238,1523.302646636963,-33.863687,18.684614,-33.8622643,18.6858819,0.617343932128574,1.2710376977920532,0.2697921693325043,2704,,,,36,,80821430,1664354,,,,,,
2019-11-26,1849.5216881057481,3135.669832468033,-33.9774681,18.465449,-33.9773389,18.4655176,0.5247616627959171,1.7233896255493164,0.27882495522499084,4862,,,,61,,75318109,3356385,,,,,,
2019-11-27,1689.259662087449,761.5803768634796,,,,,0.497960714301853,1.5212701559066772,0.2590004801750183,1421,,,,14,,78920445,819376,,,,,,
2019-11-28,1661.397524921415,578.537698507309,,,,,0.9502362714087006,17.843658447265625,0.2216660976409912,1007,,,,11,,81474472,336168,,,,,,
2019-11-29,1771.9192096205031,2308.059645667672,-33.9779094,18.4649099,-33.9772496,18.4657799,2.8048203846452724,33.39089584350586,0.2590004801750183,3768,,,,44,,79696574,2127909,,,,,,
2019-11-30,1988.8282696824338,6132.272930432111,-33.9397956,18.855506,-33.9336087,18.8640114,1.3364511878074563,27.586183547973633,0.2590004801750183,9435,,,,104,,72707986,4284736,492690,,,,,
2019-12-01,1974.0484679740712,4344.1878221035,-33.9617164,18.3853119,-33.8170579,18.6842749,0.5457070347729359,11.720368385314941,0.2373320758342743,6342,78.00013732910156,78.00013732910156,78.00013732910156,78,,67503526,5057034,,,,960000,4140000,
2019-12-02,1890.5273167669773,3796.678425180635,-33.9782301,18.4650259,-33.8622748,18.6865504,0.3264733167213389,3.115291118621826,0.01753472164273262,2862,78.61724046665478,80.29985046386719,76.99996185302734,35,,67794620,5049308,,,5400000,,4260000,
2019-12-03,1967.1591918135684,6280.511333285309,-33.9800649,18.4637302,-33.858687,18.6848464,0.32389216505515733,1.8600000143051147,0.002900232095271349,7969,79.31587943954406,80.30000305175781,78.29995727539062,112,,39886347,7058501,1320000,,17280000,10320000,4500000,1740000
2019-12-04,1731.9588517680143,7239.493975523053,-33.9809075,18.4604318,-33.8603023,18.6867772,0.3254429770790974,2.7527778148651123,0.0,9708,78.30000350629201,78.30001831054688,78.29994201660156,121,,38356838,8645522,2788066,,,29160000,4620000,
2019-12-05,1587.7494514502328,2472.384753394779,-33.8770543,18.6841743,-33.8499175,18.6950787,0.15939426272009863,0.5111111402511597,0.0,3711,,,,28,,56221964,8193628,,,,17220000,2880000,
2019-12-06,1937.325293532656,5037.82936176902,-33.8896561,18.6318141,-33.8619633,18.6842838,1.2108248051337163,35.42998123168945,0.0,7797,,,,92,,54605605,7469316,,,,10620000,900000,
2019-12-07,1655.7594007058487,535.6895952224731,,,,,0.4682311612785487,1.3192641735076904,0.2641713321208954,1147,,,,11,,84618256,403853,,,,,,
2019-12-08,2222.0731377785005,7646.07698610425,-33.886777,18.5280514,-33.8200743,18.6992689,0.8833139887670133,26.3624267578125,0.2550294101238251,12263,,,,167,,70042347,9282433,,,,,,
2019-12-09,1558.8219026746922,4237.328386306763,-33.9780066,18.46197,-33.8406647,18.6933008,0.16664740698937336,0.7750465869903564,0.0,6456,,,,84,,55163668,7512709,5820000,,,10440000,3420000,
2019-12-10,1694.9600293812955,1849.7342741966247,-33.9775813,18.4646221,-33.8349948,18.7009204,0.3736461435605328,1.348884105682373,0.0,3081,,,,36,,41178628,3662913,960000,,,26280000,7560000,
2019-12-11,1699.8320037457604,2214.205144715309,-33.9776034,18.4244364,-33.8635037,18.6850709,0.4055842530826486,1.5376148223876953,0.0,3392,,,,38,,54972671,3153926,240000,,,15900000,4200000,
2019-12-12,1691.9813139345986,1156.3391464625086,-33.8817443,18.6842486,-33.8627241,18.6855288,0.36814224461832684,1.30988609790802,0.2626318335533142,1931,,,,22,,72281207,971735,,,,8460000,2100000,
2019-12-13,1648.58836997884,6402.493024232558,-33.9812251,18.4632594,-33.8583904,18.6858911,0.25620353094231785,1.8249999284744263,0.0,9014,,,,95,,49101035,8992306,4140000,,,17820000,2280000,
2019-12-14,1704.0035546163474,785.6628310680389,,,,,3.3350994187199032,35.838504791259766,0.25320515036582947,1377,,,,14,,68301774,1022724,60793,,,,,
2019-12-15,1779.9144139296018,2294.7548238114705,-34.6125063,19.3681657,-34.6078447,19.5518462,1.4644983183672111,25.4554386138916,0.24989818036556244,4259,,,,49,,77021616,2350337,,,,,,
2019-12-16,1623.00501691466,2326.7496945782314,-34.6088444,18.6841285,-33.8635211,19.5528836,2.102597134914449,30.11513328552246,7.180650136433542E-4,3521,,,,42,,61350566,4301062,,,,4500000,,2280000
2019-12-17,1765.8260606159765,5945.47536178333,-33.977763,18.4618294,-33.8577314,18.6856175,0.42169569344138413,8.703797340393066,0.006135986652225256,6112,77.4000015258789,77.4000015258789,77.4000015258789,64,,46117592,2624325,6360000,,,22260000,4080000,3960000
2019-12-18,1618.4032214005788,1023.2467497770742,-33.9776861,18.465344,-33.8635097,18.6843138,0.5488659618652458,22.74047088623047,0.0,1724,,,,7,,48438927,2433022,1320000,,2760000,21480000,5280000,
2019-12-19,1682.9455491291117,1747.2484132647514,-33.8636502,18.6842007,-33.8635181,18.6842845,0.38956827487640383,1.635846495628357,0.0,3271,,,,25,,55145993,4454142,,,16920000,4200000,2520000,
2019-12-20,1697.2819862363815,1174.1423860788345,,,,,0.48623558852833004,1.9690896272659302,0.2550294101238251,1959,,,,19,,80404485,1212011,,,,,,
2019-12-21,1708.8563101145949,1689.0437432417998,-33.8636261,18.6823058,-33.8589343,18.6856377,0.921539436885701,1.6358654499053955,0.30816054344177246,2537,,,,24,,78976296,1395910,,,,2700000,3240000,
2019-12-22,1644.5934444102634,3602.1660884728303,-33.8636424,18.6837721,-33.7718649,18.9573535,0.2741459232222674,1.4833332300186157,0.0017117117531597614,5052,,,,49,,42345195,7015762,31220,,,25200000,6000000,1680000
2019-12-23,1719.087648781378,1070.0375782549381,,,,,0.5880910196550992,1.3865020275115967,0.2550294101238251,1956,,,,27,,78233378,1558471,,,,,,
2019-12-24,1698.6967553114093,927.7604553699493,,,,,0.47319287670367116,1.4875391721725464,0.26565563678741455,1749,,,,22,,80327696,1232485,,,,,,
2019-12-25,1634.8035416142227,359.4556164741516,,,,,0.6157744868069182,3.9882586002349854,0.3081960380077362,908,,,,6,,78343671,219320,,,,,,
2019-12-26,1636.0989396520995,264.5930495262146,,,,,0.3168823515147556,0.7817708849906921,0.2550294101238251,650,,,,5,,83819499,239902,,,,,,
2019-12-27,1795.798241073816,1685.0116411447525,-33.9776531,18.4652443,-33.9773697,18.4655711,0.6964041058799512,1.3409863710403442,0.231487438082695,2957,,,,39,,80151440,2777291,,,,,,
2019-12-28,1665.2883493786537,305.43302524089813,,,,,0.47503287803558075,1.2437360286712646,0.2762818932533264,1109,,,,7,,83335833,703677,,,,,,
2019-12-29,1724.6284000221135,988.4168224357412,,,,,0.38092198175601666,1.3972270488739014,0.2550294101238251,2002,,,,22,,67569408,1646504,,,8220000,1980000,,
2019-12-30,2047.583294071754,3557.771696863289,-33.9775741,18.4619156,-33.8583406,18.6854666,0.31303199174171087,2.0175342559814453,6.591337150894105E-4,4245,76.0,76.0,76.0,47,,43134263,8397603,3120000,,26640000,,,
2019-12-31,1798.4086440667327,1190.0000916719437,-33.9656449,18.6823119,-33.8325668,18.8591365,0.25686660741991313,1.5081220865249634,0.0,2172,,,,14,,49253989,3222399,2520000,,26340000,,,
2020-01-01,1769.1665370733738,2111.939743705094,-33.9434485,18.3755254,-33.8528118,18.6976509,1.0064843608097993,21.77035903930664,0.11285152286291122,3425,,,,41,,70522601,2631606,,,,,,
2020-01-02,1689.115760216999,1057.3143039941788,-33.8327593,18.6846288,-33.8165127,18.6946739,1.106990947112323,20.85654640197754,0.2550294101238251,1860,,,,23,,82065769,1332559,,,,,,
2020-01-03,1693.771042213351,954.3746900404055,,,,,0.5766182638092363,1.1244261264801025,0.2768910527229309,1729,,,,26,,63101319,1408104,,,,13380000,2280000,
2020-01-04,1796.7597320159782,8104.690677300636,-33.8636685,18.6212998,-33.797467,18.6842579,0.39917311152861046,1.5043104887008667,0.0,11501,,,,106,,51164117,4903203,4592909,,,13380000,2340000,
2020-01-05,1610.9595097470378,276.24983394145966,,,,,0.38895913534167514,0.7009156346321106,0.2848218083381653,1000,,,,5,,84063520,64256,,,,,,
2020-01-06,1694.8950407637117,1472.664378269184,-33.8636072,18.68423,-33.863564,18.6842688,0.4663329921184307,1.7290962934494019,0.26565563678741455,2313,,,,26,,73528615,1425638,,,,4380000,2280000,
2020-01-07,1590.9534726142883,2144.40025722317,-33.8637344,18.6841758,-33.8559071,18.6958936,0.2101090484971854,0.5357142686843872,0.0,3066,,,,19,,43155181,5476233,,,,28680000,6720000,
2020-01-08,1696.8812019190534,4743.7714884696015,-33.9781693,18.4597472,-33.8292833,18.68529,0.4263381362584904,1.5944443941116333,0.0,6754,,,,102,,56087690,6257725,1740000,,,16920000,2880000,
2020-01-09,1765.41562632304,2708.264182806015,-33.9819432,18.4638625,-33.9773699,18.4658648,0.5974106080824776,1.8291789293289185,0.2550294101238251,4664,,,,57,,76734505,2570737,,,,,,
2020-01-10,1801.2471447312037,3239.9463033676147,-33.979757,18.4639098,-33.9774517,18.4654797,0.636558878515291,1.6697341203689575,0.25038889050483704,5589,,,,64,,78825875,3148895,,,,,,
2020-01-11,1732.3306732579422,1632.3654088974,-33.9494592,23.1562039,-33.9486444,23.1572016,3.35324371997641,28.338951110839844,0.26565563678741455,2958,,,,42,,51999037,2033842,,,,,,
2020-01-12,2157.9103821350436,9194.521062731743,,,,,0.7025270198569524,1.4935564994812012,0.2504127323627472,14017,,,,160,,76660024,8940059,,,,,,
2020-01-13,1770.826299023273,2576.4502906799316,-34.0415835,23.0439375,-34.0406004,23.0454827,1.5380342728817726,19.540374755859375,0.2538335919380188,4333,,,,59,,70026702,2658542,,,,,,
2020-01-14,1773.488476726914,2443.941427707672,,,,,1.6798854498458837,28.818927764892578,0.23932942748069763,5160,,,,60,,69387020,2701740,,,,,,
2020-01-15,1380.26798905177,625.1354179382324,,,,,0.5724999866433327,1.2957212924957275,0.01092896144837141,20902,,,,253,,69701290,414868,,14640000,,,,
2020-01-16,1930.7906188409581,4904.0443234443665,,,,,1.3234609630502416,20.81999969482422,0.2550294101238251,7958,,,,98,,60390187,5254406,,,,12120000,2700000,900000
2020-01-17,1520.4958460983084,1854.8712595701218,-33.9873173,18.5048559,-33.8930911,22.608437,0.29298486105694604,2.0,0.0,3132,,,,17,,50168257,871524,7800000,,,13740000,5640000,
2020-01-18,1664.7432767965836,558.0440561175346,,,,,0.40387266408123296,1.433624267578125,0.006125007756054401,1642,,,,11,,81294218,937046,,,,,,
2020-01-19,1611.7719299139744,94.70680928230286,,,,,0.3871005555965463,0.6939424872398376,0.2521050274372101,622,,,,,,83413827,77439,,,,,,
2020-01-20,1891.2483718514884,3972.800353063158,-34.4316585,21.3347247,-34.4252525,21.3383572,0.48820917763000554,1.7929232120513916,0.1464492529630661,6647,,,,71,,62725725,4612725,,,,8580000,3240000,
2020-01-21,1684.7449075561078,2765.2642543186626,-34.0908861,20.9573337,-34.0908861,20.9573337,0.7652626756128734,28.121604919433594,0.0,5135,,,,48,,46740710,4933870,,,,19140000,4800000,1680000
2020-01-22,1638.397200690918,446.79670906066895,,,,,0.34887851318594626,1.0956907272338867,0.24899382889270782,961,,,,13,,84918695,509509,,,,,,
2020-01-23,1641.0064871871823,853.8294723033905,,,,,0.5482105223815776,1.2240947484970093,0.2550294101238251,2255,,,,25,,85177606,551852,,,,,,
2020-01-24,1921.8106804271242,7551.015769012769,,,,,0.5390387459769399,1.3576550483703613,0.25706222653388977,12122,,,,157,520310,75854411,4552723,,,,,,
2020-01-25,1565.6078095437654,3509.1858069229484,-34.023128,18.6336383,-33.8439887,20.4446256,0.15493848116736444,0.9472222328186035,0.0,5310,,,,32,,54893542,6780827,3900000,,300000,,,
2020-01-26,1535.7288999694088,2489.872755720381,-33.8636745,18.6722756,-33.8166068,18.6961009,0.10263073617168111,0.7121211886405945,0.0,3811,,,,52,,42210624,7847794,300000,,14880000,13740000,3720000,660000
2020-01-27,1778.9895753359858,1893.701221704483,-33.9781739,18.4618294,-33.8186362,18.6886201,0.9002407544071922,26.955305099487305,0.26565563678741455,3120,,,,36,,72973640,2789463,,,,,,
2020-01-28,1615.4304967175187,37.66106919832127,-33.8636846,18.6727165,-33.8159819,18.7163673,0.5856264233589172,0.5856264233589172,0.5856264233589172,303,,,,1,,83626737,136808,,,,,,
2020-01-29,1674.7072982028867,5404.415463642407,-33.980195,18.4630289,-33.8586081,18.6874369,0.3289860770976802,1.8999998569488525,0.001792114693671465,7387,,,,48,,74011544,8347904,900000,,,,,
2020-01-30,1732.5299221833802,1163.5871572494507,-33.9788662,18.4637271,-33.8585095,18.6872791,0.5136566801722223,1.4495562314987183,0.269292414188385,2169,,,,30,,79865077,2037074,,,,,,
2020-01-31,1693.4654688472535,1227.504462480545,-33.9774743,18.4619859,-33.857275,18.6845541,0.5478819870101828,1.4803591966629028,0.25224581360816956,2401,,,,28,,79842497,1403144,,,,,,
2020-02-01,1699.415436218266,1519.0262690782547,-33.863683,18.68231,-32.5932533,19.3087591,0.4226545399631486,1.5106816291809082,0.26565563678741455,2792,,,,31,,66830094,1499700,,,,,,
2020-02-02,1624.0850358879873,136.37613248825073,-34.0255831,18.683008,-32.594989,19.4901416,0.46600715083651373,1.0182538032531738,0.2762818932533264,411,,,,4,,61150541,277253,,,,,,
2020-02-03,1695.7967614825673,820.4284207671881,-33.9779936,18.4646378,-33.8564459,18.7142604,0.6762300132201713,1.274769902229309,0.2869080901145935,1508,,,,22,,80473361,1440976,,,,,,
2020-02-04,1621.2829036834103,160.03097915649414,-33.8636532,18.6842269,-33.8634902,18.6848829,0.4312649539699974,0.6732916831970215,0.23440206050872803,491,,,,1,,85886555,231780,,,,,,
2020-02-05,757.6133298193083,655.2528619337827,-33.9778487,18.4650158,-33.8596712,18.6917194,0.6293294807467301,1.1488276720046997,0.2503611147403717,1198,,,,13,,35208880,695343,,,,,,
